ASN,Prefix,Max prefix length
AS265689,200.123.59.0/24,24
AS265689,200.123.60.0/24,24
AS10986,190.114.96.0/19,22
AS52312,190.110.240.0/21,24
AS10697,200.123.32.0/22,24
AS10697,200.50.160.0/22,24
AS10697,200.50.164.0/23,24
AS10697,200.50.168.0/24,24
AS10697,200.50.190.0/24,24
AS10697,2800:820::/32,32
AS262932,190.114.104.0/21,24
AS262932,190.114.112.0/20,24
AS27837,186.1.160.0/22,24
AS27837,186.1.165.0/24,24
AS27837,186.1.166.0/23,24
AS27837,186.1.170.0/24,24
AS27837,186.1.172.0/22,24
AS27837,186.1.176.0/21,24
AS27837,186.1.184.0/22,24
AS27837,186.1.188.0/24,24
AS27837,186.1.190.0/23,24
AS32934,179.60.193.0/24,24
AS32934,179.60.192.0/22,24
AS32934,2803:6080::/29,32
AS32934,179.60.192.0/24,24
AS267738,45.167.168.0/22,22
AS27814,200.110.112.0/21,21
AS27814,200.110.112.0/22,22
AS27814,200.110.116.0/22,22
AS27814,200.110.112.0/23,23
AS27814,200.110.114.0/23,23
AS27814,200.110.116.0/23,23
AS27814,200.110.118.0/23,23
AS27814,200.110.121.0/24,24
AS27814,200.110.122.0/24,24
AS27814,200.110.123.0/24,24
AS27814,200.110.124.0/22,22
AS27814,2001:13c7:6f00::/45,45
AS27814,2001:13c7:6f00::/46,46
AS27814,2001:13c7:6f04::/46,46
AS27814,2001:13c7:6f00::/47,47
AS27814,2001:13c7:6f02::/47,47
AS27814,2001:13c7:6f04::/47,47
AS27814,2001:13c7:6f06::/47,47
AS27814,2001:13c7:6f08::/48,48
AS27814,2001:13c7:6f09::/48,48
AS27814,2001:13c7:6f0a::/48,48
AS52483,200.110.120.0/24,24
AS52483,2001:13c7:6f80::/48,48
AS52482,200.1.6.0/24,24
AS52482,2001:13c7:6006::/48,48
AS23383,190.109.193.0/24,24
AS23383,190.109.192.0/24,24
AS23383,190.109.194.0/23,24
AS23383,190.109.196.0/22,24
AS23383,190.109.200.0/21,24
AS23383,190.109.208.0/20,24
AS23383,191.103.64.0/21,24
AS23383,191.103.73.0/24,24
AS23383,191.103.74.0/23,24
AS23383,191.103.76.0/22,24
AS23383,191.103.80.0/22,24
AS23383,191.103.84.0/23,24
AS23383,191.103.87.0/24,24
AS23383,191.103.88.0/23,24
AS23383,191.103.94.0/23,24
AS23383,2803:3a80::/32,32
AS52262,191.103.90.0/23,24
AS52262,191.103.92.0/23,24
AS14970,206.223.124.0/24,25
AS14970,2001:13c7:6000::/48,48
AS264836,2803:c2c0::/32,32
AS264836,170.82.112.0/24,24
AS264836,170.82.113.0/24,24
AS264836,170.82.114.0/24,24
AS264836,170.82.115.0/24,24
AS265862,45.224.188.0/22,24
AS265862,45.224.188.0/22,23
AS265853,45.224.188.0/22,23
AS265683,190.103.237.0/24,24
AS265683,190.185.194.0/23,23
AS265683,190.185.196.0/23,24
AS265683,190.185.198.0/24,24
AS263822,190.103.238.0/23,24
AS27983,190.103.224.0/20,24
AS27983,190.103.240.0/20,24
AS27983,190.185.128.0/18,24
AS27983,190.185.192.0/18,24
AS27983,190.182.128.0/17,24
AS27983,179.62.0.0/16,24
AS27983,2800:850::/32,48
AS263834,179.62.125.0/24,24
AS61480,190.103.242.0/24,24
AS263822,179.62.224.0/20,24
AS263822,179.62.172.0/22,24
AS27855,45.235.212.0/24,24
AS27855,45.235.213.0/24,24
AS27855,45.235.214.0/24,24
AS27855,45.235.215.0/24,24
AS264668,2803:7c20::/32,48
AS264668,45.224.148.0/22,24
AS264825,45.224.150.0/24,24
AS52323,181.16.212.0/22,22
AS52323,181.16.140.0/24,24
AS269752,181.16.200.0/24,24
AS52323,181.16.141.0/24,24
AS52323,181.16.196.0/24,24
AS52323,181.16.204.0/24,24
AS52323,181.16.164.0/24,24
AS52323,181.16.160.0/24,24
AS52323,181.16.142.0/24,24
AS52323,181.16.193.0/24,24
AS52323,181.16.187.0/24,24
AS52323,181.16.239.0/24,24
AS52323,181.16.170.0/24,24
AS52323,181.16.254.0/24,24
AS52323,181.16.135.0/24,24
AS52323,181.16.131.0/24,24
AS52323,181.16.180.0/24,24
AS52323,181.16.202.0/24,24
AS52323,181.16.236.0/22,22
AS52323,181.16.164.0/22,22
AS52323,181.16.185.0/24,24
AS52323,181.16.197.0/24,24
AS52323,181.16.236.0/24,24
AS52323,181.16.136.0/24,24
AS52323,181.16.146.0/24,24
AS52323,181.16.195.0/24,24
AS52323,181.16.194.0/24,24
AS52323,181.16.165.0/24,24
AS52323,181.16.139.0/24,24
AS52323,181.16.237.0/24,24
AS52323,181.16.183.0/24,24
AS52323,181.16.224.0/21,21
AS52323,181.16.209.0/24,24
AS52323,181.16.175.0/24,24
AS52323,181.16.253.0/24,24
AS52323,181.16.238.0/24,24
AS52323,181.16.192.0/24,24
AS52323,181.16.255.0/24,24
AS52323,181.16.167.0/24,24
AS52323,181.16.138.0/24,24
AS52323,181.16.158.0/24,24
AS52323,181.16.208.0/24,24
AS52323,181.16.156.0/24,24
AS52323,181.16.166.0/24,24
AS52323,181.16.168.0/24,24
AS52323,181.16.145.0/24,24
AS52323,181.16.157.0/24,24
AS52323,181.16.201.0/24,24
AS52323,181.16.130.0/24,24
AS52323,181.16.205.0/24,24
AS52323,181.16.191.0/24,24
AS52323,181.16.234.0/24,24
AS52323,181.16.210.0/24,24
AS52323,181.16.137.0/24,24
AS52323,181.16.161.0/24,24
AS52323,181.16.211.0/24,24
AS52323,181.16.143.0/24,24
AS23031,192.207.67.0/24,24
AS27983,45.161.180.0/22,24
AS61468,2800:68:1aa5::/48,48
AS262212,190.15.139.0/24,24
AS262212,2800:68:11::/48,48
AS61468,2800:68:1a::/48,48
AS61468,2800:68:20::/48,48
AS27841,190.15.128.0/20,24
AS27841,2800:68:3::/48,48
AS27841,2800:68:7::/48,48
AS27841,2800:68:a::/48,48
AS27841,2800:68:b::/48,48
AS27841,2800:68:c::/48,48
AS27841,2800:68:d::/48,48
AS27841,2800:68:12::/48,48
AS27841,2800:68:14::/48,48
AS27841,2800:68:16::/48,48
AS27841,2800:68:18::/48,48
AS27841,2800:68:19::/48,48
AS27841,2800:68:20::/48,48
AS27841,2800:68::/32,32
AS27841,2800:68:41::/48,48
AS61468,143.255.248.0/22,24
AS27947,190.15.128.0/20,24
AS27947,2800:68:3::/48,48
AS27947,2800:68:7::/48,48
AS27947,2800:68:c::/48,48
AS27947,2800:68:d::/48,48
AS27947,2800:68:12::/48,48
AS27947,2800:68:13::/48,48
AS27947,2800:68:14::/48,48
AS27947,2800:68:16::/48,48
AS27947,2800:68:18::/48,48
AS27947,2800:68:19::/48,48
AS27947,2800:68:20::/48,48
AS27947,2800:68:21::/48,48
AS27947,2800:68:22::/48,48
AS27947,2800:68:24::/48,48
AS27947,2800:68:1f::/48,48
AS27947,2800:68:41::/48,48
AS27947,2800:68:3d::/48,48
AS27947,2800:68:3b::/48,48
AS27947,2800:68:37::/48,48
AS27947,2800:68:35::/48,48
AS27947,2800:68:39::/48,48
AS61468,2800:68:baca::/48,48
AS27947,2800:68:30::/48,48
AS61468,2800:68:dc0::/48,48
AS61468,2800:68:dc41::/48,48
AS61468,2800:68:43::/48,48
AS61468,2800:68:44::/48,48
AS61468,2800:68:1f::/48,48
AS22724,190.15.139.0/24,24
AS27947,2800:68:1d::/48,48
AS27947,2800:68::/32,48
AS61468,190.15.128.0/24,24
AS61468,190.15.129.0/24,24
AS61468,190.15.130.0/24,24
AS61468,190.15.131.0/24,24
AS61468,190.15.132.0/24,24
AS61468,190.15.133.0/24,24
AS61468,190.15.134.0/24,24
AS61468,190.15.135.0/24,24
AS61468,190.15.136.0/24,24
AS61468,190.15.137.0/24,24
AS61468,190.15.138.0/24,24
AS61468,190.15.139.0/24,24
AS61468,190.15.140.0/24,24
AS61468,190.15.141.0/24,24
AS61468,190.15.142.0/24,24
AS61468,190.15.143.0/24,24
AS61468,201.159.220.0/24,24
AS61468,201.159.221.0/24,24
AS61468,201.159.222.0/24,24
AS61468,201.159.223.0/24,24
AS61468,2800:68::/32,32
AS61468,2800:68::/48,48
AS61468,2800:68:1::/48,48
AS61468,2800:68:a::/48,48
AS61468,2800:68:b::/48,48
AS61468,2800:68:c::/48,48
AS61468,2800:68:9::/48,48
AS61468,2800:68:10::/48,48
AS61468,2800:68:13::/48,48
AS61468,2800:68:14::/48,48
AS61468,2800:68:19::/48,48
AS61468,2800:68:6000::/48,48
AS61468,2800:68:6001::/48,48
AS61468,2800:68:30::/48,48
AS61468,2800:68:c0c0::/48,48
AS61468,2800:68:2::/48,48
AS61468,2800:68:2e::/48,48
AS61468,2800:68:2b::/48,48
AS61468,2800:68:2c::/48,48
AS61468,2800:68:2d::/48,48
AS61468,2800:68:6::/48,48
AS61468,2800:68:32::/48,48
AS61468,2800:68:33::/48,48
AS61468,2800:68:34::/48,48
AS61468,2800:68:4::/48,48
AS61468,2800:68:1c::/48,48
AS61468,2800:68:28::/48,48
AS61468,2800:68:29::/48,48
AS61468,2800:68:45::/48,48
AS61468,2800:68:ffff::/48,48
AS61468,2800:68:7::/48,48
AS61468,2800:68:12::/48,48
AS52343,190.15.143.0/24,24
AS52343,2800:68:15::/48,48
AS61468,2800:68:d::/48,48
AS50896,191.101.54.0/23,23
AS61317,181.214.158.0/24,24
AS61317,181.214.215.0/24,24
AS61317,191.101.253.0/24,24
AS395378,179.61.210.0/24,24
AS395378,179.61.217.0/24,24
AS395378,179.61.245.0/24,24
AS395378,179.61.248.0/24,24
AS395378,181.214.217.0/24,24
AS395378,181.215.240.0/22,24
AS395378,181.215.5.0/24,24
AS395378,191.96.32.0/24,24
AS395378,191.96.98.0/24,24
AS395378,191.96.136.0/24,24
AS395378,191.96.155.0/24,24
AS395378,191.96.176.0/24,24
AS395378,191.96.194.0/24,24
AS395378,191.96.221.0/24,24
AS61317,179.61.219.0/24,24
AS61317,179.61.246.0/24,24
AS61317,179.61.250.0/24,24
AS61317,181.41.193.0/24,24
AS61317,181.215.208.0/24,24
AS61317,181.215.210.0/24,24
AS61317,181.215.212.0/24,24
AS61317,191.96.8.0/24,24
AS61317,191.96.16.0/24,24
AS61317,191.96.36.0/24,24
AS61317,191.96.49.0/24,24
AS61317,191.96.64.0/24,24
AS61317,191.96.103.0/24,24
AS61317,191.96.105.0/24,24
AS61317,191.101.128.0/24,24
AS61317,191.101.135.0/24,24
AS61317,191.101.179.0/24,24
AS21769,191.96.88.0/22,24
AS21769,191.96.160.0/22,24
AS21769,191.96.196.0/22,24
AS21769,181.41.206.0/23,24
AS21769,191.96.108.0/23,24
AS21769,191.96.186.0/23,24
AS61317,181.215.216.0/24,24
AS57944,181.215.247.0/24,24
AS61317,179.61.216.0/24,24
AS61317,181.215.234.0/24,24
AS61317,191.101.250.0/23,24
AS200557,179.61.200.0/23,23
AS200557,181.214.37.0/24,24
AS200557,191.101.24.0/24,24
AS61317,181.214.35.0/24,24
AS61317,181.214.50.0/24,24
AS61317,191.96.112.0/24,24
AS61317,181.215.194.0/24,24
AS61317,191.96.212.0/23,23
AS61317,181.214.192.0/21,24
AS61317,181.215.56.0/21,24
AS61317,179.61.208.0/24,24
AS61317,181.214.85.0/24,24
AS61317,181.215.211.0/24,24
AS61317,191.96.118.0/24,24
AS61317,191.101.28.0/24,24
AS61317,191.101.183.0/24,24
AS63018,181.214.87.0/24,24
AS61317,181.214.29.0/24,24
AS61317,181.214.41.0/24,24
AS17216,191.96.14.0/24,24
AS17216,191.96.31.0/24,24
AS17216,191.96.202.0/24,24
AS17216,191.101.16.0/24,24
AS17216,191.101.51.0/24,24
AS8100,181.214.157.0/24,24
AS8100,181.214.207.0/24,24
AS8100,181.214.216.0/24,24
AS8100,181.214.219.0/24,24
AS13768,181.215.240.0/24,24
AS61317,179.61.128.0/17,24
AS61317,181.41.192.0/19,24
AS61317,181.214.0.0/15,24
AS61317,191.96.0.0/16,24
AS61317,191.101.0.0/16,24
AS61317,2803:80::/32,64
AS32181,181.214.80.0/24,24
AS32181,181.214.82.0/24,24
AS32181,181.214.84.0/24,24
AS32181,181.214.145.0/24,24
AS32181,181.214.151.0/24,24
AS32181,181.214.152.0/24,24
AS32181,181.214.154.0/24,24
AS32181,181.214.239.0/24,24
AS32181,181.215.21.0/24,24
AS32181,181.215.39.0/24,24
AS32181,181.215.215.0/24,24
AS32181,191.96.164.0/24,24
AS32181,191.96.170.0/24,24
AS32181,191.96.174.0/24,24
AS395619,191.96.128.0/23,24
AS395619,191.101.191.0/24,24
AS14935,179.61.204.0/24,24
AS14935,179.61.223.0/24,24
AS14935,179.61.228.0/24,24
AS14935,179.61.240.0/24,24
AS14935,179.61.252.0/24,24
AS14935,181.214.47.0/24,24
AS14935,181.214.56.0/24,24
AS14935,181.214.92.0/23,24
AS14935,181.215.197.0/24,24
AS14935,181.215.248.0/22,24
AS14935,191.96.177.0/24,24
AS14935,191.96.246.0/24,24
AS61317,181.214.57.0/24,24
AS61317,181.41.200.0/24,24
AS133752,181.214.220.0/24,24
AS133752,181.214.240.0/24,24
AS133752,181.214.242.0/24,24
AS61317,181.215.195.0/24,24
AS38001,179.61.193.0/24,24
AS54825,181.214.236.0/24,24
AS54825,181.215.1.0/24,24
AS54825,181.215.11.0/24,24
AS54825,181.215.52.0/24,24
AS54825,191.101.29.0/24,24
AS54825,191.101.40.0/24,24
AS54825,191.101.192.0/24,24
AS61317,179.61.233.0/24,24
AS61317,181.215.27.0/24,24
AS206376,181.215.7.0/24,24
AS206376,191.96.39.0/24,24
AS61317,191.101.56.0/24,24
AS61317,191.101.57.0/24,24
AS61317,191.101.58.0/24,24
AS61317,191.101.59.0/24,24
AS61317,179.61.239.0/24,24
AS61317,191.101.31.0/24,24
AS201106,181.215.17.0/24,24
AS205329,179.61.199.0/24,24
AS205329,181.215.33.0/24,24
AS205329,191.96.188.0/24,24
AS31863,191.101.52.0/24,24
AS133219,191.96.130.0/24,24
AS61317,181.214.148.0/24,24
AS61317,181.214.231.0/24,24
AS36352,179.61.192.0/24,24
AS20454,191.101.34.0/24,24
AS61317,191.101.42.0/24,24
AS61317,191.101.23.0/24,24
AS40676,181.41.215.0/24,24
AS40676,181.214.133.0/24,24
AS40676,181.215.47.0/24,24
AS40676,181.215.49.0/24,24
AS40676,191.96.25.0/24,24
AS40676,191.96.131.0/24,24
AS40676,191.96.157.0/24,24
AS40676,191.96.159.0/24,24
AS40676,191.96.166.0/24,24
AS40676,191.96.189.0/24,24
AS40676,191.101.44.0/22,24
AS40676,191.101.166.0/24,24
AS40676,191.101.172.0/24,24
AS395954,181.214.53.0/24,24
AS395954,191.96.100.0/24,24
AS395954,191.96.107.0/24,24
AS395954,191.101.178.0/24,24
AS61317,181.215.253.0/24,24
AS61440,179.61.128.0/17,24
AS61440,181.41.192.0/19,24
AS61440,181.214.0.0/15,24
AS61440,191.96.0.0/16,24
AS61440,191.101.0.0/16,24
AS61440,2803:80::/32,48
AS61317,181.215.176.0/24,24
AS200651,181.215.43.0/24,24
AS43350,191.101.35.0/24,24
AS17941,181.214.43.0/24,24
AS17941,191.96.30.0/24,24
AS17941,191.96.184.0/24,24
AS23470,179.61.208.0/24,24
AS23470,181.214.71.0/24,24
AS23470,181.215.209.0/24,24
AS22923,191.101.196.0/24,24
AS22923,191.101.243.0/24,24
AS61317,179.61.218.0/24,24
AS61317,181.41.196.0/24,24
AS61317,181.214.7.0/24,24
AS61317,181.215.214.0/24,24
AS61317,191.96.12.0/24,24
AS61317,191.101.189.0/24,24
AS265280,181.214.132.0/24,24
AS265280,191.96.206.0/24,24
AS265280,191.101.177.0/24,24
AS52284,181.214.86.0/24,24
AS133398,179.61.229.0/24,24
AS133398,181.41.216.0/24,24
AS133398,191.101.60.0/24,24
AS133398,191.101.180.0/24,24
AS43578,191.96.102.0/24,24
AS203786,179.61.238.0/24,24
AS203786,181.214.99.0/24,24
AS203786,181.214.128.0/23,24
AS203786,181.214.234.0/24,24
AS203786,181.215.185.0/24,24
AS203786,181.215.235.0/24,24
AS203786,181.215.245.0/24,24
AS203786,181.215.254.0/23,24
AS203786,191.96.225.0/24,24
AS203786,191.96.227.0/24,24
AS203786,191.96.230.0/24,24
AS203786,191.96.233.0/24,24
AS203786,191.96.235.0/24,24
AS203786,191.101.160.0/23,24
AS203786,191.101.169.0/24,24
AS203786,191.101.174.0/24,24
AS60458,179.61.203.0/24,24
AS60458,179.61.224.0/23,24
AS60458,179.61.226.0/24,24
AS60458,181.41.199.0/24,24
AS60458,181.41.218.0/24,24
AS60458,181.214.27.0/24,24
AS60458,181.214.55.0/24,24
AS60458,181.214.244.0/24,24
AS60458,181.215.9.0/24,24
AS60458,181.215.246.0/24,24
AS60458,191.96.66.0/24,24
AS60458,191.96.207.0/24,24
AS60458,191.96.231.0/24,24
AS60458,191.96.245.0/24,24
AS60458,191.101.25.0/24,24
AS60458,191.101.27.0/24,24
AS60458,191.101.150.0/23,24
AS60458,191.101.168.0/24,24
AS60458,191.101.181.0/24,24
AS36352,179.61.137.0/24,24
AS36352,179.61.232.0/24,24
AS36352,181.214.31.0/24,24
AS36352,181.214.83.0/24,24
AS36352,181.214.142.0/24,24
AS36352,181.214.156.0/24,24
AS36352,181.215.53.0/24,24
AS36352,181.215.55.0/24,24
AS36352,191.96.40.0/24,24
AS36352,191.96.133.0/24,24
AS36352,191.96.151.0/24,24
AS36352,191.96.165.0/24,24
AS36352,191.96.223.0/24,24
AS36352,191.101.33.0/24,24
AS36352,191.101.50.0/24,24
AS36352,191.101.241.0/24,24
AS61317,179.61.198.0/24,24
AS53850,179.61.143.0/24,24
AS40244,181.214.149.0/24,24
AS61317,191.96.60.0/24,24
AS61317,191.96.61.0/24,24
AS61317,179.61.197.0/24,24
AS61317,179.61.230.0/24,24
AS61317,179.61.231.0/24,24
AS61317,181.214.15.0/24,24
AS61317,181.214.17.0/24,24
AS61317,181.214.19.0/24,24
AS61317,181.214.21.0/24,24
AS61317,181.214.95.0/24,24
AS61317,181.214.140.0/24,24
AS61317,181.214.146.0/24,24
AS61317,181.214.153.0/24,24
AS61317,181.214.214.0/24,24
AS61317,181.214.221.0/24,24
AS61317,181.214.222.0/24,24
AS61317,181.214.223.0/24,24
AS61317,181.214.241.0/24,24
AS61317,181.214.243.0/24,24
AS61317,181.214.245.0/24,24
AS61317,181.214.246.0/24,24
AS61317,181.214.247.0/24,24
AS61317,181.215.54.0/24,24
AS61317,191.96.23.0/24,24
AS61317,191.96.37.0/24,24
AS61317,191.96.48.0/24,24
AS61317,191.96.62.0/24,24
AS61317,191.96.68.0/24,24
AS61317,191.96.74.0/24,24
AS61317,191.96.76.0/24,24
AS61317,191.96.79.0/24,24
AS61317,191.96.93.0/24,24
AS61317,191.96.134.0/24,24
AS61317,191.96.195.0/24,24
AS61317,191.96.204.0/24,24
AS61317,191.96.205.0/24,24
AS61317,191.96.215.0/24,24
AS61317,191.96.228.0/24,24
AS61317,191.96.229.0/24,24
AS61317,191.96.232.0/24,24
AS61317,191.96.237.0/24,24
AS61317,191.96.244.0/24,24
AS61317,191.101.0.0/24,24
AS61317,191.101.197.0/24,24
AS17090,191.96.104.0/24,24
AS200872,181.214.79.0/24,24
AS200872,191.101.217.0/24,24
AS61317,191.101.20.0/23,24
AS29713,191.96.69.0/24,24
AS61317,179.61.234.0/24,24
AS61317,179.61.235.0/24,24
AS61317,181.215.239.0/24,24
AS136175,181.41.204.0/24,24
AS136175,181.214.150.0/24,24
AS61317,181.215.252.0/24,24
AS137571,191.101.175.0/24,24
AS13213,181.215.232.0/24,24
AS13213,181.215.244.0/24,24
AS61317,179.61.227.0/24,24
AS61317,181.214.54.0/24,24
AS61102,191.96.216.0/22,24
AS62240,191.101.22.0/24,24
AS61317,181.215.15.0/24,24
AS61317,191.101.184.0/24,24
AS61317,191.101.223.0/24,24
AS61317,191.101.240.0/24,24
AS61317,191.96.249.0/24,24
AS266891,45.161.112.0/22,24
AS266891,2803:66a0::/32,48
AS263776,186.0.184.0/22,24
AS263776,2803:a440::/32,32
AS27983,2803:c640:2200::/48,48
AS263834,138.121.88.0/22,24
AS263834,168.228.144.0/22,24
AS263834,170.79.252.0/22,24
AS263834,2803:c640::/32,32
AS266685,45.228.16.0/22,22
AS266685,2803:a520::/32,32
AS263709,201.131.45.0/24,24
AS52406,200.115.185.0/24,24
AS269777,45.183.247.0/24,24
AS3549,201.130.82.0/23,24
AS3549,2801:11:a000::/48,48
AS8048,201.130.82.0/23,24
AS8048,2801:11:a000::/48,48
AS61471,201.130.82.0/23,24
AS61471,2801:11:a000::/48,48
AS267710,45.165.36.0/22,24
AS267710,2803:29a0::/32,32
AS27818,131.161.152.0/22,24
AS27818,181.114.128.0/19,24
AS27818,201.220.160.0/20,24
AS27818,201.220.176.0/20,24
AS263750,45.170.104.0/22,24
AS263750,2803:9ba0::/32,38
AS262169,190.8.180.0/22,24
AS265665,2803:aec0::/32,32
AS262234,45.4.84.0/22,24
AS265665,45.4.84.0/22,22
AS52295,190.211.244.0/22,24
AS11172,143.202.156.0/22,24
AS11172,148.244.0.0/16,24
AS11172,189.206.0.0/16,24
AS11172,192.190.30.0/23,24
AS11172,192.207.204.0/23,24
AS11172,200.52.112.0/20,24
AS11172,200.56.112.0/20,24
AS11172,200.76.0.0/18,24
AS11172,200.76.128.0/18,24
AS11172,200.94.0.0/17,24
AS11172,200.94.128.0/19,24
AS11172,201.151.0.0/16,24
AS11172,201.163.0.0/16,24
AS11172,207.248.224.0/19,24
AS11172,2001:1248::/32,48
AS15107,148.244.0.0/18,24
AS15107,148.244.42.0/24,24
AS15107,148.244.45.0/24,24
AS15107,148.244.47.0/24,24
AS15107,148.244.48.0/22,24
AS15107,148.244.53.0/24,24
AS15107,148.244.54.0/23,24
AS15107,148.244.57.0/24,24
AS28494,207.248.254.0/24,24
AS265504,148.244.114.0/24,24
AS265504,200.56.117.0/24,24
AS265504,200.94.106.0/24,24
AS265504,201.163.121.0/24,24
AS265696,131.196.212.0/22,22
AS265696,2801:15:3000::/48,48
AS52468,2803:2b00::/40,48
AS52468,2803:2b00:100::/40,48
AS52468,2803:2b00:200::/40,48
AS52468,2803:2b00:8000::/40,48
AS52468,2803:2b00:8100::/40,48
AS52468,2803:2b00:8200::/40,48
AS52468,2803:2b00:ff00::/40,48
AS52468,186.148.96.0/22,24
AS52468,186.148.100.0/22,24
AS52468,186.148.108.0/22,24
AS52468,186.148.105.0/24,24
AS264740,170.239.180.0/22,22
AS267806,45.173.180.0/24,24
AS267806,2801:15:800::/48,48
AS18840,170.246.152.0/22,24
AS18840,186.1.0.0/18,24
AS18840,2800:8c0::/32,32
AS52439,131.161.201.0/24,24
AS52439,131.161.202.0/23,24
AS52439,143.208.52.0/22,24
AS52439,170.82.224.0/22,24
AS52439,179.63.244.0/22,24
AS52439,190.113.244.0/22,24
AS52439,201.218.128.0/19,24
AS52436,132.255.112.0/22,22
AS52436,138.97.176.0/22,24
AS52436,168.181.208.0/22,24
AS52436,168.196.32.0/23,23
AS52436,168.196.35.0/24,24
AS52436,179.42.168.0/22,24
AS52436,190.120.244.0/22,22
AS52436,190.122.180.0/22,22
AS52436,207.248.124.0/22,24
AS52436,2803:b900::/32,32
AS263686,179.63.252.0/22,22
AS263686,131.161.52.0/22,22
AS263686,138.59.176.0/22,24
AS263686,179.63.252.0/22,24
AS263686,2803:a700::/32,32
AS263686,138.59.176.0/22,22
AS263686,131.161.52.0/22,24
AS14187,190.1.64.0/19,24
AS14187,200.47.172.0/22,24
AS14187,200.47.216.0/22,24
AS14187,200.85.224.0/20,24
AS14187,200.85.240.0/20,24
AS14187,201.220.32.0/20,24
AS14187,201.220.48.0/20,24
AS14187,2800:1d0::/32,32
AS264827,170.247.204.0/22,24
AS264827,2803:36c0::/32,48
AS264668,45.236.168.0/22,24
AS266802,45.236.168.0/22,24
AS52339,131.72.28.0/22,22
AS52339,190.13.112.0/22,22
AS52339,190.107.212.0/22,22
AS52339,190.151.144.0/20,20
AS52339,2803:7580::/32,32
AS52339,131.72.28.0/22,24
AS52339,190.13.112.0/22,24
AS52339,190.151.144.0/20,24
AS52339,190.107.212.0/22,24
AS52339,190.107.216.0/21,24
AS269759,45.183.52.0/22,24
AS269759,45.183.52.0/22,22
AS269759,2803:9560::/32,32
AS265690,45.5.15.0/24,24
AS265690,2801:13:d000::/48,48
AS263780,2803:e440::/32,64
AS263780,138.118.216.0/22,24
AS263780,170.78.124.0/22,24
AS265703,160.20.188.0/22,24
AS27836,186.172.0.0/14,16
AS27995,179.2.0.0/15,15
AS27995,179.4.0.0/16,16
AS27995,186.20.0.0/16,16
AS27995,186.21.0.0/16,16
AS27995,186.172.0.0/14,14
AS27995,190.110.128.0/19,19
AS27995,191.116.0.0/14,14
AS27995,2800:540::/32,32
AS27995,179.3.128.0/21,23
AS27995,179.3.136.0/22,23
AS27995,179.3.140.0/24,24
AS27995,179.3.143.0/24,24
AS27995,179.3.144.0/21,23
AS27995,179.3.152.0/22,23
AS27995,190.110.130.0/24,24
AS27995,190.110.135.0/24,24
AS27995,190.110.138.0/23,24
AS27995,190.110.141.0/24,24
AS27995,190.110.148.0/24,24
AS27995,190.110.151.0/24,24
AS27995,190.110.154.0/24,24
AS27995,190.110.158.0/23,24
AS27995,191.116.0.0/16,17
AS27995,191.119.0.0/16,17
AS6535,179.4.0.0/16,18
AS27995,186.172.0.0/14,16
AS6535,186.20.0.0/15,16
AS27889,181.17.0.0/16,20
AS27889,181.18.0.0/15,20
AS27889,181.34.0.0/15,20
AS27889,186.26.0.0/18,20
AS27889,186.26.128.0/17,20
AS27889,200.107.192.0/21,21
AS27889,201.238.0.0/19,20
AS27889,201.238.32.0/19,20
AS27889,2800:500::/32,32
AS8048,181.34.0.0/15,15
AS263702,45.178.132.0/22,24
AS263702,2803:b660::/32,48
AS267908,45.178.132.0/22,24
AS267908,2803:b660::/32,48
AS269740,45.181.43.0/24,24
AS262242,170.246.100.0/22,22
AS262242,2803:a6c0::/32,32
AS52468,170.246.100.0/22,22
AS52242,190.181.128.0/18,18
AS52242,143.137.24.0/22,22
AS266695,45.229.196.0/22,24
AS266695,2803:f520::/32,32
AS265681,2803:a1c0::/32,32
AS265681,45.5.216.0/22,22
AS262213,168.197.88.0/22,24
AS262213,181.225.140.0/22,24
AS262213,181.225.144.0/21,24
AS262213,190.6.120.0/21,24
AS262213,190.112.48.0/22,24
AS262213,2803:a100::/32,32
AS262221,190.106.112.0/21,24
AS262221,2803:6400::/32,32
AS52356,190.14.152.0/22,24
AS52356,2803:b140::/32,32
AS265651,170.83.58.0/24,24
AS265651,2801:16:d000::/48,48
AS27833,170.231.76.0/22,24
AS27833,2800:560::/32,48
AS27833,181.197.192.0/18,24
AS27833,190.1.0.0/19,24
AS27833,190.1.32.0/19,24
AS27833,190.97.0.0/19,24
AS27833,190.97.32.0/19,24
AS27833,190.211.192.0/19,24
AS3551,2001:1368::/32,32
AS3551,168.77.0.0/16,24
AS23414,168.77.204.0/22,24
AS52446,168.77.214.0/24,24
AS11556,168.77.209.0/24,24
AS52336,168.77.210.0/23,23
AS52336,168.77.212.0/23,23
AS265855,2803:da20::/32,32
AS265855,45.225.224.0/22,22
AS28103,190.211.240.0/22,24
AS28103,2803:c100::/32,64
AS28103,201.222.48.0/21,24
AS28103,131.161.252.0/22,24
AS28103,138.186.60.0/22,24
AS27975,190.7.96.0/20,24
AS27975,190.102.160.0/19,24
AS27975,200.31.64.0/19,24
AS27975,2803:b000::/32,32
AS267705,45.164.172.0/22,24
AS267705,2803:f1a0::/32,48
AS266681,45.228.180.0/24,24
AS266681,45.228.181.0/24,24
AS266681,45.228.180.0/22,22
AS262206,2803:16a0:2::/48,48
AS27773,200.30.131.0/24,24
AS27773,200.30.138.0/24,24
